,id,nombre,precio,estado,reservado,url
0,1084479737,dron dji mini 2 fly more combo,"295,00",new,False,https://es.wallapop.com/item/dron-dji-mini-2-fly-more-combo-1084479737
1,1081032413,dron dji mini 2 se,"300,00",new,False,https://es.wallapop.com/item/dron-dji-mini-2-se-1081032413
2,1080897181,dji mini 4k,"500,00",new,False,https://es.wallapop.com/item/dji-mini-4k-1080897181
3,1073952816,dji mini 4k fly more combo,"480,00",new,False,https://es.wallapop.com/item/dji-mini-4k-fly-more-combo-1073952816
4,1054729452,dji mini 2 se,"360,00",new,False,https://es.wallapop.com/item/dji-mini-2-se-1054729452
5,1041634486,dron dji mini 2 se,"375,00",new,False,https://es.wallapop.com/item/dron-dji-mini-2-se-1041634486
6,1024006122,dji mavic mini se fly more combo ,"260,00",new,False,https://es.wallapop.com/item/dji-mavic-mini-se-fly-more-combo-1024006122
7,738226561,fly combo dji mini 2 nuevo  ,"420,00",new,False,https://es.wallapop.com/item/fly-combo-dni-mini-2-nuevo-738226561
8,1084765138,mini sierra sable,"280,00",new,False,https://es.wallapop.com/item/mini-sierra-sable-1084765138
9,1084731960,apple ipad mini 7,"480,00",new,False,https://es.wallapop.com/item/apple-ipad-mini-7-1084731960
10,1084718330,llantas 17 mini cooper mi02,"589,00",new,False,https://es.wallapop.com/item/llantas-17-mini-cooper-mi02-1084718330
11,1084453666,hp z2 g9 mini i7-13700/16gb/512gb,"1692,00",new,False,https://es.wallapop.com/item/hp-z2-g9-mini-i7-13700-16gb-512gb-1084453666
12,1084746604,replica ktm mini moto cross 49cc,"375,00",new,False,https://es.wallapop.com/item/replica-ktm-mini-moto-cross-49cc-1084746604
13,1084742105,replica ktm mini moto cross 49cc,"375,00",new,False,https://es.wallapop.com/item/replica-ktm-mini-moto-cross-49cc-1084742105
14,1082701218,"hp elite 800 g9 mini i7-13700/16gb/512gb-ssd/w11p wlan/bt,","1334,00",new,False,https://es.wallapop.com/item/hp-elite-800-g9-mini-i7-13700-16gb-512gb-ssd-w11p-wlan-bt-1082701218
15,1082701524,"hp pro 400 g9 mini i5-13500t/8gb/512gb-ssd/w11p wifi/bt,","844,00",new,False,https://es.wallapop.com/item/hp-pro-400-g9-mini-i5-13500t-8gb-512gb-ssd-w11p-wifi-bt-1082701524
16,1084451798,alerón mini f56 jcw 2014+,"330,69",new,False,https://es.wallapop.com/item/aleron-mini-f56-jcw-2014-1084451798
17,1082701520,"hp pro 400 g9 mini i5-13500t/8gb/512gb-ssd/w11p wifi/bt,","829,00",new,False,https://es.wallapop.com/item/hp-pro-400-g9-mini-i5-13500t-8gb-512gb-ssd-w11p-wifi-bt-1082701520
18,1084724890,faros xenon led drl mini countryman r60 10-17 fond,"549,00",new,False,https://es.wallapop.com/item/faros-xenon-led-drl-mini-countryman-r60-10-17-fond-1084724890
19,1082701494,"hp pro 400 g9 mini i5-12500t/16gb/512gb-ssd/w11p wlan/bt, 1","873,00",new,False,https://es.wallapop.com/item/hp-pro-400-g9-mini-i5-12500t-16gb-512gb-ssd-w11p-wlan-bt-1-1082701494
20,1084604600,aleron spoiler para mini cooper f56 jcw 14-,"289,00",new,False,https://es.wallapop.com/item/aleron-spoiler-para-mini-cooper-f56-jcw-14-1084604600
21,1084439197,paragolpes delantero mini 06-11.+ accesorios.,"620,00",new,False,https://es.wallapop.com/item/paragolpes-delantero-mini-06-11---accesorios-1084439197
22,1084575375,pilotos para mini cooper 06-10 led fondo negro,"265,00",new,False,https://es.wallapop.com/item/pilotos-para-mini-cooper-06-10-led-fondo-negro-1084575375
23,1084532173,faros xenon para mini cooper 06-14 led negro,"459,00",new,False,https://es.wallapop.com/item/faros-xenon-para-mini-cooper-06-14-led-negro-1084532173
24,1084469881,paragolpes delantero mini cooper one s 02-07,"256,50",new,False,https://es.wallapop.com/item/paragolpes-delantero-mini-cooper-one-s-02-07-1084469881
25,1084440603,luces traseras led ahumada para mini cooper f55 f,"259,00",new,False,https://es.wallapop.com/item/luces-traseras-led-ahumada-para-mini-cooper-f55-f-1084440603
26,1084556685,suspensión roscada eibach mts para mini r50 r53 01-06,"605,00",new,False,https://es.wallapop.com/item/suspension-roscada-eibach-mts-para-mini-r50-r53-01-06-1084556685
27,1084547273,faros para mini r60 countryman 10-15 tube light fondo negro,"359,00",new,False,https://es.wallapop.com/item/faros-para-mini-r60-countryman-10-15-tube-light-fondo-negro-1084547273
28,1084532980,pilotos led para mini cooper r56 r57 07-14 rojo,"259,00",new,False,https://es.wallapop.com/item/pilotos-led-para-mini-cooper-r56-r57-07-14-rojo-1084532980
29,1084590003,faros mini r60 r61countryman 10-15 tube light fon,"449,00",new,False,https://es.wallapop.com/item/faros-mini-r60-r61countryman-10-15-tube-light-fon-1084590003
30,1084474722,paragolpes delantero para mini cooper s one r56 06-10 11-,"590,00",new,False,https://es.wallapop.com/item/paragolpes-delantero-para-mini-cooper-s-one-r56-06-10-11-1084474722
31,1084434147,luces traseras led ahumada para mini cooper r50 r,"259,00",new,False,https://es.wallapop.com/item/luces-traseras-led-ahumada-para-mini-cooper-r50-r-1084434147
32,1084517105,paragolpes delantero mini f56 f57 coupe 14-20 look new jcw,"575,00",new,False,https://es.wallapop.com/item/paragolpes-delantero-mini-f56-f57-coupe-14-20-look-new-jcw-1084517105
33,1084591999,pilotos mini one f55 f56 f57 14-18 dinámicos look jcw,"449,00",new,False,https://es.wallapop.com/item/pilotos-mini-one-f55-f56-f57-14-18-dinamicos-look-jcw-1084591999
